Key,ShortName
2-W|4-3|3.W.5,2-W|4-3|3.W.5
2-W|4-4|4.W.2a,2-W|4-4|4.W.2a
2-W|4-4|4.W.2b,2-W|4-4|4.W.2b
2-W|4-4|4.W.2c,2-W|4-4|4.W.2c
2-W|4-4|4.W.2d,2-W|4-4|4.W.2d
2-W|4-4|4.W.2e,2-W|4-4|4.W.2e
2-W|4-4|4.W.4,2-W|4-4|4.W.4
2-W|4-4|4.W.5,2-W|4-4|4.W.5
2-W|4-4|4.W.9a,2-W|4-4|4.W.9a
2-W|4-4|4.W.9b,2-W|4-4|4.W.9b
2-W|4-5|5.W.2a,2-W|4-5|5.W.2a
2-W|4-5|5.W.2b,2-W|4-5|5.W.2b
2-W|4-5|5.W.2c,2-W|4-5|5.W.2c
2-W|4-5|5.W.2d,2-W|4-5|5.W.2d
2-W|4-5|5.W.2e,2-W|4-5|5.W.2e
2-W|4-5|5.W.4,2-W|4-5|5.W.4
2-W|4-5|5.W.5,2-W|4-5|5.W.5
2-W|4-5|5.W.9a,2-W|4-5|5.W.9a
2-W|4-5|5.W.9b,2-W|4-5|5.W.9b
2-W|4-6|6.W.2a,2-W|4-6|6.W.2a
2-W|4-6|6.W.2b,2-W|4-6|6.W.2b
2-W|4-6|6.W.2c,2-W|4-6|6.W.2c
2-W|4-6|6.W.2d,2-W|4-6|6.W.2d
2-W|4-6|6.W.2e,2-W|4-6|6.W.2e
2-W|4-6|6.W.2f,2-W|4-6|6.W.2f
2-W|4-6|6.W.4,2-W|4-6|6.W.4
2-W|4-6|6.W.5,2-W|4-6|6.W.5
2-W|4-6|6.W.8,2-W|4-6|6.W.8
2-W|4-6|6.W.9b,2-W|4-6|6.W.9b
2-W|4-7|7.W.2a,2-W|4-7|7.W.2a
2-W|4-7|7.W.2b,2-W|4-7|7.W.2b
2-W|4-7|7.W.2c,2-W|4-7|7.W.2c
2-W|4-7|7.W.2d,2-W|4-7|7.W.2d
2-W|4-7|7.W.2e,2-W|4-7|7.W.2e
2-W|4-7|7.W.2f,2-W|4-7|7.W.2f
2-W|4-7|7.W.4,2-W|4-7|7.W.4
2-W|4-7|7.W.5,2-W|4-7|7.W.5
2-W|4-7|7.W.8,2-W|4-7|7.W.8
2-W|4-7|7.W.9a,2-W|4-7|7.W.9a
2-W|4-7|7.W.9b,2-W|4-7|7.W.9b
2-W|4-8|8.W.2a,2-W|4-8|8.W.2a
2-W|4-8|8.W.2b,2-W|4-8|8.W.2b
2-W|4-8|8.W.2c,2-W|4-8|8.W.2c
2-W|4-8|8.W.2d,2-W|4-8|8.W.2d
2-W|4-8|8.W.2e,2-W|4-8|8.W.2e
2-W|4-8|8.W.2f,2-W|4-8|8.W.2f
2-W|4-8|8.W.4,2-W|4-8|8.W.4
2-W|4-8|8.W.5,2-W|4-8|8.W.5
2-W|4-8|8.W.8,2-W|4-8|8.W.8
2-W|4-8|8.W.9a,2-W|4-8|8.W.9a
2-W|4-8|8.W.9b,2-W|4-8|8.W.9b
2-W|4-9|9.W.2a,2-W|4-9|9.W.2a
2-W|4-9|9.W.2b,2-W|4-9|9.W.2b
2-W|4-9|9.W.2c,2-W|4-9|9.W.2c
2-W|4-9|9.W.2d,2-W|4-9|9.W.2d
2-W|4-9|9.W.2e,2-W|4-9|9.W.2e
2-W|4-9|9.W.2f,2-W|4-9|9.W.2f
2-W|4-9|9.W.4,2-W|4-9|9.W.4
2-W|4-9|9.W.5,2-W|4-9|9.W.5
2-W|4-9|9.W.8,2-W|4-9|9.W.8
2-W|4-9|9.W.9a,2-W|4-9|9.W.9a
2-W|4-9|9.W.9b,2-W|4-9|9.W.9b
2-W|5-10|10.W.2a,2-W|5-10|10.W.2a
2-W|5-11|11-12.W.2a,2-W|5-11|11-12.W.2a
2-W|5-3|3.W.2a,2-W|5-3|3.W.2a
2-W|5-3|3.W.2b,2-W|5-3|3.W.2b
2-W|5-4|4.W.2a,2-W|5-4|4.W.2a
2-W|5-4|4.W.2b,2-W|5-4|4.W.2b
2-W|5-5|5.W.2a,2-W|5-5|5.W.2a
2-W|5-5|5.W.2b,2-W|5-5|5.W.2b
2-W|5-6|6.W.2a,2-W|5-6|6.W.2a
2-W|5-7|7.W.2a,2-W|5-7|7.W.2a
2-W|5-8|8.W.2a,2-W|5-8|8.W.2a
2-W|5-9|9.W.2a,2-W|5-9|9.W.2a
2-W|6-10|10.W.1a,2-W|6-10|10.W.1a
2-W|6-10|10.W.1b,2-W|6-10|10.W.1b
2-W|6-10|10.W.1c,2-W|6-10|10.W.1c
2-W|6-10|10.W.1d,2-W|6-10|10.W.1d
2-W|6-10|10.W.1e,2-W|6-10|10.W.1e
2-W|6-11|11-12.W.1a,2-W|6-11|11-12.W.1a
2-W|6-11|11-12.W.1b,2-W|6-11|11-12.W.1b
2-W|6-11|11-12.W.1c,2-W|6-11|11-12.W.1c
2-W|6-11|11-12.W.1d,2-W|6-11|11-12.W.1d
2-W|6-11|11-12.W.1e,2-W|6-11|11-12.W.1e
2-W|6-3|3.W.1a,2-W|6-3|3.W.1a
2-W|6-3|3.W.1b,2-W|6-3|3.W.1b
2-W|6-3|3.W.1c,2-W|6-3|3.W.1c
2-W|6-3|3.W.1d,2-W|6-3|3.W.1d
2-W|6-4|4.W.1a,2-W|6-4|4.W.1a
2-W|6-4|4.W.1b,2-W|6-4|4.W.1b
2-W|6-4|4.W.1c,2-W|6-4|4.W.1c
2-W|6-4|4.W.1d,2-W|6-4|4.W.1d
2-W|6-4|4.W.9a,2-W|6-4|4.W.9a
2-W|6-4|4.W.9b,2-W|6-4|4.W.9b
2-W|6-5|5.W.1a,2-W|6-5|5.W.1a
2-W|6-5|5.W.1b,2-W|6-5|5.W.1b
2-W|6-5|5.W.1c,2-W|6-5|5.W.1c
2-W|6-5|5.W.1d,2-W|6-5|5.W.1d
2-W|6-5|5.W.9a,2-W|6-5|5.W.9a
2-W|6-5|5.W.9b,2-W|6-5|5.W.9b
2-W|6-6|6.W.1a,2-W|6-6|6.W.1a
2-W|6-6|6.W.1b,2-W|6-6|6.W.1b
2-W|6-6|6.W.1c,2-W|6-6|6.W.1c
2-W|6-6|6.W.1d,2-W|6-6|6.W.1d
2-W|6-6|6.W.1e,2-W|6-6|6.W.1e
2-W|6-7|7.W.10,2-W|6-7|7.W.10
2-W|6-7|7.W.1a,2-W|6-7|7.W.1a
2-W|6-7|7.W.1b,2-W|6-7|7.W.1b
2-W|6-7|7.W.1c,2-W|6-7|7.W.1c
2-W|6-7|7.W.1d,2-W|6-7|7.W.1d
2-W|6-7|7.W.1e,2-W|6-7|7.W.1e
2-W|6-8|8.W.1a,2-W|6-8|8.W.1a
2-W|6-8|8.W.1b,2-W|6-8|8.W.1b
2-W|6-8|8.W.1c,2-W|6-8|8.W.1c
2-W|6-8|8.W.1d,2-W|6-8|8.W.1d
2-W|6-8|8.W.1e,2-W|6-8|8.W.1e
2-W|6-9|9.W.1a,2-W|6-9|9.W.1a
2-W|6-9|9.W.1b,2-W|6-9|9.W.1b
2-W|6-9|9.W.1c,2-W|6-9|9.W.1c
2-W|6-9|9.W.1d,2-W|6-9|9.W.1d
2-W|6-9|9.W.1e,2-W|6-9|9.W.1e
2-W|7-10|10.W.1a,2-W|7-10|10.W.1a
2-W|7-10|10.W.1b,2-W|7-10|10.W.1b
2-W|7-10|10.W.1c,2-W|7-10|10.W.1c
2-W|7-10|10.W.1d,2-W|7-10|10.W.1d
2-W|7-10|10.W.1e,2-W|7-10|10.W.1e
2-W|7-10|10.W.4,2-W|7-10|10.W.4
2-W|7-10|10.W.5,2-W|7-10|10.W.5
2-W|7-10|10.W.8,2-W|7-10|10.W.8
2-W|7-10|10.W.9,2-W|7-10|10.W.9
2-W|7-11|11-12.W.1a,2-W|7-11|11-12.W.1a
2-W|7-11|11-12.W.1b,2-W|7-11|11-12.W.1b
2-W|7-11|11-12.W.1c,2-W|7-11|11-12.W.1c
2-W|7-11|11-12.W.1d,2-W|7-11|11-12.W.1d
2-W|7-11|11-12.W.1e,2-W|7-11|11-12.W.1e
2-W|7-11|11-12.W.4,2-W|7-11|11-12.W.4
2-W|7-11|11-12.W.5,2-W|7-11|11-12.W.5
2-W|7-11|11-12.W.8,2-W|7-11|11-12.W.8
2-W|7-11|11-12.W.9a,2-W|7-11|11-12.W.9a
2-W|7-11|11-12.W.9b,2-W|7-11|11-12.W.9b
2-W|7-3|3.W.1a,2-W|7-3|3.W.1a
2-W|7-3|3.W.1b,2-W|7-3|3.W.1b
2-W|7-3|3.W.1c,2-W|7-3|3.W.1c
2-W|7-3|3.W.1d,2-W|7-3|3.W.1d
2-W|7-3|3.W.4,2-W|7-3|3.W.4
2-W|7-3|3.W.5,2-W|7-3|3.W.5
2-W|7-4|4.W.1a,2-W|7-4|4.W.1a
2-W|7-4|4.W.1b,2-W|7-4|4.W.1b
2-W|7-4|4.W.1c,2-W|7-4|4.W.1c
2-W|7-4|4.W.1d,2-W|7-4|4.W.1d
2-W|7-4|4.W.4,2-W|7-4|4.W.4
2-W|7-4|4.W.5,2-W|7-4|4.W.5
2-W|7-4|4.W.9a,2-W|7-4|4.W.9a
2-W|7-4|4.W.9b,2-W|7-4|4.W.9b
2-W|7-5|5.W.1a,2-W|7-5|5.W.1a
2-W|7-5|5.W.1b,2-W|7-5|5.W.1b
2-W|7-5|5.W.1c,2-W|7-5|5.W.1c
2-W|7-5|5.W.1d,2-W|7-5|5.W.1d
2-W|7-5|5.W.4,2-W|7-5|5.W.4
2-W|7-5|5.W.5,2-W|7-5|5.W.5
2-W|7-5|5.W.9a,2-W|7-5|5.W.9a
2-W|7-5|5.W.9b,2-W|7-5|5.W.9b
2-W|7-6|6.W.1a,2-W|7-6|6.W.1a
2-W|7-6|6.W.1b,2-W|7-6|6.W.1b
2-W|7-6|6.W.1c,2-W|7-6|6.W.1c
2-W|7-6|6.W.1d,2-W|7-6|6.W.1d
2-W|7-6|6.W.1e,2-W|7-6|6.W.1e
2-W|7-6|6.W.4,2-W|7-6|6.W.4
2-W|7-6|6.W.5,2-W|7-6|6.W.5
2-W|7-6|6.W.8,2-W|7-6|6.W.8
2-W|7-6|6.W.9a,2-W|7-6|6.W.9a
2-W|7-6|6.W.9b,2-W|7-6|6.W.9b
2-W|7-7|7.W.1a,2-W|7-7|7.W.1a
2-W|7-7|7.W.1b,2-W|7-7|7.W.1b
2-W|7-7|7.W.1c,2-W|7-7|7.W.1c
2-W|7-7|7.W.1d,2-W|7-7|7.W.1d
2-W|7-7|7.W.1e,2-W|7-7|7.W.1e
2-W|7-7|7.W.4,2-W|7-7|7.W.4
2-W|7-7|7.W.5,2-W|7-7|7.W.5
2-W|7-7|7.W.8,2-W|7-7|7.W.8
2-W|7-7|7.W.9a,2-W|7-7|7.W.9a
2-W|7-7|7.W.9b,2-W|7-7|7.W.9b
2-W|7-8|8.W.1a,2-W|7-8|8.W.1a
2-W|7-8|8.W.1b,2-W|7-8|8.W.1b
2-W|7-8|8.W.1c,2-W|7-8|8.W.1c
2-W|7-8|8.W.1d,2-W|7-8|8.W.1d
2-W|7-8|8.W.1e,2-W|7-8|8.W.1e
2-W|7-8|8.W.4,2-W|7-8|8.W.4
2-W|7-8|8.W.5,2-W|7-8|8.W.5
2-W|7-8|8.W.8,2-W|7-8|8.W.8
2-W|7-8|8.W.9a,2-W|7-8|8.W.9a
2-W|7-8|8.W.9b,2-W|7-8|8.W.9b
2-W|7-9|9.W.1a,2-W|7-9|9.W.1a
2-W|7-9|9.W.1b,2-W|7-9|9.W.1b
2-W|7-9|9.W.1c,2-W|7-9|9.W.1c
2-W|7-9|9.W.1d,2-W|7-9|9.W.1d
2-W|7-9|9.W.1e,2-W|7-9|9.W.1e
2-W|7-9|9.W.4,2-W|7-9|9.W.4
2-W|7-9|9.W.5,2-W|7-9|9.W.5
2-W|7-9|9.W.8,2-W|7-9|9.W.8
2-W|7-9|9.W.9a,2-W|7-9|9.W.9a
2-W|7-9|9.W.9b,2-W|7-9|9.W.9b
2-W|8-10|10.L.3a,2-W|8-10|10.L.3a
2-W|8-10|10.L.6,2-W|8-10|10.L.6
2-W|8-10|10.W.2d,2-W|8-10|10.W.2d
2-W|8-10|10.W.3d,2-W|8-10|10.W.3d
2-W|8-11|11-12.L.3a,2-W|8-11|11-12.L.3a
2-W|8-11|11-12.L.6,2-W|8-11|11-12.L.6
2-W|8-11|11-12.W.2d,2-W|8-11|11-12.W.2d
2-W|8-11|11-12.W.3d,2-W|8-11|11-12.W.3d
2-W|8-3|3.L.3a,2-W|8-3|3.L.3a
2-W|8-3|3.L.6,2-W|8-3|3.L.6
2-W|8-3|3.W.2d,2-W|8-3|3.W.2d
2-W|8-3|3.W.3d,2-W|8-3|3.W.3d
2-W|8-4|4.L.3a,2-W|8-4|4.L.3a
2-W|8-4|4.L.6,2-W|8-4|4.L.6
2-W|8-4|4.W.2d,2-W|8-4|4.W.2d
2-W|8-4|4.W.3d,2-W|8-4|4.W.3d
2-W|8-5|5.L.3a,2-W|8-5|5.L.3a
2-W|8-5|5.L.6,2-W|8-5|5.L.6
2-W|8-5|5.W.2d,2-W|8-5|5.W.2d
2-W|8-5|5.W.3d,2-W|8-5|5.W.3d
2-W|8-6|6.L.3a,2-W|8-6|6.L.3a
2-W|8-6|6.L.6,2-W|8-6|6.L.6
2-W|8-6|6.W.2d,2-W|8-6|6.W.2d
2-W|8-6|6.W.3a,2-W|8-6|6.W.3a
2-W|8-6|6.W.3d,2-W|8-6|6.W.3d
2-W|8-7|7.L.3a,2-W|8-7|7.L.3a
2-W|8-7|7.L.6,2-W|8-7|7.L.6
2-W|8-7|7.W.2d,2-W|8-7|7.W.2d
2-W|8-7|7.W.3d,2-W|8-7|7.W.3d
2-W|8-8|8.L.3a,2-W|8-8|8.L.3a
2-W|8-8|8.L.6,2-W|8-8|8.L.6
2-W|8-8|8.W.2d,2-W|8-8|8.W.2d
2-W|8-8|8.W.3d,2-W|8-8|8.W.3d
2-W|8-9|9.L.3a,2-W|8-9|9.L.3a
2-W|8-9|9.L.6,2-W|8-9|9.L.6
2-W|8-9|9.W.2d,2-W|8-9|9.W.2d
2-W|8-9|9.W.3d,2-W|8-9|9.W.3d
2-W|9-10|10.L.1,2-W|9-10|10.L.1
2-W|9-10|10.L.2,2-W|9-10|10.L.2
2-W|9-11|11-12.L.1a,2-W|9-11|11-12.L.1a
2-W|9-11|11-12.L.1b,2-W|9-11|11-12.L.1b
2-W|9-11|11-12.L.2a,2-W|9-11|11-12.L.2a
2-W|9-11|11-12.L.2b,2-W|9-11|11-12.L.2b
2-W|9-3|3.L.1a,2-W|9-3|3.L.1a
2-W|9-3|3.L.1b,2-W|9-3|3.L.1b
2-W|9-3|3.L.1c,2-W|9-3|3.L.1c
2-W|9-3|3.L.1d,2-W|9-3|3.L.1d
2-W|9-3|3.L.1e,2-W|9-3|3.L.1e
2-W|9-3|3.L.1f,2-W|9-3|3.L.1f
2-W|9-3|3.L.1g,2-W|9-3|3.L.1g
2-W|9-3|3.L.1h,2-W|9-3|3.L.1h
2-W|9-3|3.L.1i,2-W|9-3|3.L.1i
2-W|9-3|3.L.2a,2-W|9-3|3.L.2a
2-W|9-3|3.L.2b,2-W|9-3|3.L.2b
2-W|9-3|3.L.2c,2-W|9-3|3.L.2c
2-W|9-3|3.L.2d,2-W|9-3|3.L.2d
2-W|9-3|3.L.2e,2-W|9-3|3.L.2e
2-W|9-3|3.L.2f,2-W|9-3|3.L.2f
2-W|9-3|3.L.2g,2-W|9-3|3.L.2g
2-W|9-3|3.L.3b,2-W|9-3|3.L.3b
2-W|9-4|4.L.1a,2-W|9-4|4.L.1a
2-W|9-4|4.L.1b,2-W|9-4|4.L.1b
2-W|9-4|4.L.1c,2-W|9-4|4.L.1c
2-W|9-4|4.L.1d,2-W|9-4|4.L.1d
2-W|9-4|4.L.1e,2-W|9-4|4.L.1e
2-W|9-4|4.L.1f,2-W|9-4|4.L.1f
2-W|9-4|4.L.1g,2-W|9-4|4.L.1g
2-W|9-4|4.L.2a,2-W|9-4|4.L.2a
2-W|9-4|4.L.2b,2-W|9-4|4.L.2b
2-W|9-4|4.L.2c,2-W|9-4|4.L.2c
2-W|9-4|4.L.2d,2-W|9-4|4.L.2d
2-W|9-4|4.L.3b,2-W|9-4|4.L.3b
2-W|9-5|5.L.1a,2-W|9-5|5.L.1a
2-W|9-5|5.L.1b,2-W|9-5|5.L.1b
2-W|9-5|5.L.1c,2-W|9-5|5.L.1c
2-W|9-5|5.L.1d,2-W|9-5|5.L.1d
2-W|9-5|5.L.1e,2-W|9-5|5.L.1e
2-W|9-5|5.L.2a,2-W|9-5|5.L.2a
2-W|9-5|5.L.2b,2-W|9-5|5.L.2b
2-W|9-5|5.L.2c,2-W|9-5|5.L.2c
2-W|9-5|5.L.2d,2-W|9-5|5.L.2d
2-W|9-5|5.L.2e,2-W|9-5|5.L.2e
2-W|9-5|5.L.3b,2-W|9-5|5.L.3b
2-W|9-6|6.L.1a,2-W|9-6|6.L.1a
2-W|9-6|6.L.1b,2-W|9-6|6.L.1b
2-W|9-6|6.L.1c,2-W|9-6|6.L.1c
2-W|9-6|6.L.1d,2-W|9-6|6.L.1d
2-W|9-6|6.L.1e,2-W|9-6|6.L.1e
2-W|9-6|6.L.2a,2-W|9-6|6.L.2a
2-W|9-6|6.L.2b,2-W|9-6|6.L.2b
2-W|9-6|6.L.3a,2-W|9-6|6.L.3a
2-W|9-6|6.L.3b,2-W|9-6|6.L.3b
2-W|9-7|7.L.1a,2-W|9-7|7.L.1a
2-W|9-7|7.L.1b,2-W|9-7|7.L.1b
2-W|9-7|7.L.1c,2-W|9-7|7.L.1c
2-W|9-7|7.L.2a,2-W|9-7|7.L.2a
2-W|9-7|7.L.2b,2-W|9-7|7.L.2b
2-W|9-7|7.L.3a,2-W|9-7|7.L.3a
2-W|9-8|8.L.1a,2-W|9-8|8.L.1a
2-W|9-8|8.L.1b,2-W|9-8|8.L.1b
2-W|9-8|8.L.1c,2-W|9-8|8.L.1c
2-W|9-8|8.L.1d,2-W|9-8|8.L.1d
2-W|9-8|8.L.2a,2-W|9-8|8.L.2a
2-W|9-8|8.L.2b,2-W|9-8|8.L.2b
2-W|9-8|8.L.2c,2-W|9-8|8.L.2c
2-W|9-8|8.L.3a,2-W|9-8|8.L.3a
2-W|9-9|9.L.1a,2-W|9-9|9.L.1a
2-W|9-9|9.L.1b,2-W|9-9|9.L.1b
2-W|9-9|9.L.1c,2-W|9-9|9.L.1c
2-W|9-9|9.L.1d,2-W|9-9|9.L.1d
2-W|9-9|9.L.2a,2-W|9-9|9.L.2a
2-W|9-9|9.L.2b,2-W|9-9|9.L.2b
2-W|9-9|9.L.2c,2-W|9-9|9.L.2c
2-W|9-9|9.L.3a,2-W|9-9|9.L.3a
3-L|4-10|10.SL.1,3-L|4-10|10.SL.1
3-L|4-10|10.SL.2,3-L|4-10|10.SL.2
3-L|4-10|10.SL.3,3-L|4-10|10.SL.3
3-L|4-11|11-12.SL.1a,3-L|4-11|11-12.SL.1a
3-L|4-11|11-12.SL.1b,3-L|4-11|11-12.SL.1b
3-L|4-11|11-12.SL.1c,3-L|4-11|11-12.SL.1c
3-L|4-11|11-12.SL.1d,3-L|4-11|11-12.SL.1d
3-L|4-11|11-12.SL.2,3-L|4-11|11-12.SL.2
3-L|4-11|11-12.SL.3,3-L|4-11|11-12.SL.3
3-L|4-3|3.SL.1a,3-L|4-3|3.SL.1a
3-L|4-3|3.SL.1b,3-L|4-3|3.SL.1b
3-L|4-3|3.SL.1c,3-L|4-3|3.SL.1c
3-L|4-3|3.SL.1d,3-L|4-3|3.SL.1d
3-L|4-3|3.SL.2,3-L|4-3|3.SL.2
3-L|4-3|3.SL.3,3-L|4-3|3.SL.3
3-L|4-4|4.SL.1a,3-L|4-4|4.SL.1a
3-L|4-4|4.SL.1b,3-L|4-4|4.SL.1b
3-L|4-4|4.SL.1c,3-L|4-4|4.SL.1c
3-L|4-4|4.SL.1d,3-L|4-4|4.SL.1d
3-L|4-4|4.SL.2,3-L|4-4|4.SL.2
3-L|4-4|4.SL.3,3-L|4-4|4.SL.3
3-L|4-4|4.SL.6,3-L|4-4|4.SL.6
3-L|4-5|5.SL.1a,3-L|4-5|5.SL.1a
3-L|4-5|5.SL.1b,3-L|4-5|5.SL.1b
3-L|4-5|5.SL.1c,3-L|4-5|5.SL.1c
3-L|4-5|5.SL.1d,3-L|4-5|5.SL.1d
3-L|4-5|5.SL.2,3-L|4-5|5.SL.2
3-L|4-5|5.SL.3,3-L|4-5|5.SL.3
3-L|4-5|5.SL.6,3-L|4-5|5.SL.6
3-L|4-6|6.SL.1a,3-L|4-6|6.SL.1a
3-L|4-6|6.SL.1b,3-L|4-6|6.SL.1b
3-L|4-6|6.SL.1c,3-L|4-6|6.SL.1c
3-L|4-6|6.SL.1d,3-L|4-6|6.SL.1d
3-L|4-6|6.SL.2,3-L|4-6|6.SL.2
3-L|4-6|6.SL.3,3-L|4-6|6.SL.3
3-L|4-7|7.SL.1a,3-L|4-7|7.SL.1a
3-L|4-7|7.SL.1b,3-L|4-7|7.SL.1b
3-L|4-7|7.SL.1c,3-L|4-7|7.SL.1c
3-L|4-7|7.SL.1d,3-L|4-7|7.SL.1d
3-L|4-7|7.SL.2,3-L|4-7|7.SL.2
3-L|4-7|7.SL.3,3-L|4-7|7.SL.3
3-L|4-8|8.SL.1a,3-L|4-8|8.SL.1a
3-L|4-8|8.SL.1b,3-L|4-8|8.SL.1b
3-L|4-8|8.SL.1c,3-L|4-8|8.SL.1c
3-L|4-8|8.SL.1d,3-L|4-8|8.SL.1d
3-L|4-8|8.SL.2,3-L|4-8|8.SL.2
3-L|4-8|8.SL.3,3-L|4-8|8.SL.3
3-L|4-9|9.SL.1a,3-L|4-9|9.SL.1a
3-L|4-9|9.SL.1b,3-L|4-9|9.SL.1b
3-L|4-9|9.SL.1c,3-L|4-9|9.SL.1c
3-L|4-9|9.SL.1d,3-L|4-9|9.SL.1d
3-L|4-9|9.SL.2,3-L|4-9|9.SL.2
3-L|4-9|9.SL.3,3-L|4-9|9.SL.3
3-S|1-10|10.L.3a,3-S|1-10|10.L.3a
3-S|1-10|10.L.6,3-S|1-10|10.L.6
3-S|1-11|11-12.L.3a,3-S|1-11|11-12.L.3a
3-S|1-11|11-12.L.6,3-S|1-11|11-12.L.6
3-S|1-3|3.L.3a,3-S|1-3|3.L.3a
3-S|1-3|3.L.3b,3-S|1-3|3.L.3b
3-S|1-3|3.L.6,3-S|1-3|3.L.6
3-S|1-4|4.L.3a,3-S|1-4|4.L.3a
3-S|1-4|4.L.3c,3-S|1-4|4.L.3c
3-S|1-4|4.L.6,3-S|1-4|4.L.6
3-S|1-5|5.L.3a,3-S|1-5|5.L.3a
3-S|1-5|5.L.6,3-S|1-5|5.L.6
3-S|1-6|6.L.3a,3-S|1-6|6.L.3a
3-S|1-6|6.L.6,3-S|1-6|6.L.6
3-S|1-7|7.L.3a,3-S|1-7|7.L.3a
3-S|1-7|7.L.6,3-S|1-7|7.L.6
3-S|1-8|8.L.3a,3-S|1-8|8.L.3a
3-S|1-8|8.L.6,3-S|1-8|8.L.6
3-S|1-9|9.L.3a,3-S|1-9|9.L.3a
3-S|1-9|9.L.6,3-S|1-9|9.L.6
3-S|2-10|10.L.1a,3-S|2-10|10.L.1a
3-S|2-10|10.L.1b,3-S|2-10|10.L.1b
3-S|2-10|10.SL.6,3-S|2-10|10.SL.6
3-S|2-11|11-12.L.1a,3-S|2-11|11-12.L.1a
3-S|2-11|11-12.L.1b,3-S|2-11|11-12.L.1b
3-S|2-11|11-12.SL.6,3-S|2-11|11-12.SL.6
3-S|2-3|3.L.3a,3-S|2-3|3.L.3a
3-S|2-3|3.L.3b,3-S|2-3|3.L.3b
3-S|2-3|3.L.6,3-S|2-3|3.L.6
3-S|2-4|4.L.3a,3-S|2-4|4.L.3a
3-S|2-4|4.L.3c,3-S|2-4|4.L.3c
3-S|2-4|4.L.6,3-S|2-4|4.L.6
3-S|2-5|5.L.3a,3-S|2-5|5.L.3a
3-S|2-5|5.L.6,3-S|2-5|5.L.6
3-S|2-6|6.L.1a,3-S|2-6|6.L.1a
3-S|2-6|6.L.1b,3-S|2-6|6.L.1b
3-S|2-6|6.L.1c,3-S|2-6|6.L.1c
3-S|2-6|6.L.1d,3-S|2-6|6.L.1d
3-S|2-6|6.L.1e,3-S|2-6|6.L.1e
3-S|2-6|6.SL.6,3-S|2-6|6.SL.6
3-S|2-7|7.L.1a,3-S|2-7|7.L.1a
3-S|2-7|7.L.1b,3-S|2-7|7.L.1b
3-S|2-7|7.L.1c,3-S|2-7|7.L.1c
3-S|2-7|7.SL.6,3-S|2-7|7.SL.6
3-S|2-8|8.L.1a,3-S|2-8|8.L.1a
3-S|2-8|8.L.1b,3-S|2-8|8.L.1b
3-S|2-8|8.L.1c,3-S|2-8|8.L.1c
3-S|2-8|8.L.1d,3-S|2-8|8.L.1d
3-S|2-8|8.SL.6,3-S|2-8|8.SL.6
3-S|2-9|9.L.1a,3-S|2-9|9.L.1a
3-S|2-9|9.L.1b,3-S|2-9|9.L.1b
3-S|2-9|9.L.1c,3-S|2-9|9.L.1c
3-S|2-9|9.L.1d,3-S|2-9|9.L.1d
3-S|2-9|9.SL.6,3-S|2-9|9.SL.6
3-S|3-10|10.SL.1,3-S|3-10|10.SL.1
3-S|3-10|10.SL.4,3-S|3-10|10.SL.4
3-S|3-10|10.SL.5,3-S|3-10|10.SL.5
3-S|3-10|10.SL.6,3-S|3-10|10.SL.6
3-S|3-11|11-12.SL.2,3-S|3-11|11-12.SL.2
3-S|3-11|11-12.SL.4,3-S|3-11|11-12.SL.4
3-S|3-11|11-12.SL.5,3-S|3-11|11-12.SL.5
3-S|3-11|11-12.SL.6,3-S|3-11|11-12.SL.6
3-S|3-3|3.SL.2,3-S|3-3|3.SL.2
3-S|3-3|3.SL.4,3-S|3-3|3.SL.4
3-S|3-3|3.SL.5,3-S|3-3|3.SL.5
3-S|3-3|3.SL.6,3-S|3-3|3.SL.6
3-S|3-4|4.SL.2,3-S|3-4|4.SL.2
3-S|3-4|4.SL.4,3-S|3-4|4.SL.4
3-S|3-4|4.SL.5,3-S|3-4|4.SL.5
3-S|3-4|4.SL.6,3-S|3-4|4.SL.6
3-S|3-5|5.SL.2,3-S|3-5|5.SL.2
3-S|3-5|5.SL.4,3-S|3-5|5.SL.4
3-S|3-5|5.SL.5,3-S|3-5|5.SL.5
3-S|3-5|5.SL.6,3-S|3-5|5.SL.6
3-S|3-6|6.SL.4,3-S|3-6|6.SL.4
3-S|3-6|6.SL.5,3-S|3-6|6.SL.5
3-S|3-6|6.SL.6,3-S|3-6|6.SL.6
3-S|3-7|7.SL.4,3-S|3-7|7.SL.4
3-S|3-7|7.SL.5,3-S|3-7|7.SL.5
3-S|3-7|7.SL.6,3-S|3-7|7.SL.6
3-S|3-8|8.SL.4,3-S|3-8|8.SL.4
3-S|3-8|8.SL.5,3-S|3-8|8.SL.5
3-S|3-8|8.SL.6,3-S|3-8|8.SL.6
3-S|3-9|9.SL.4,3-S|3-9|9.SL.4
3-S|3-9|9.SL.5,3-S|3-9|9.SL.5
3-S|3-9|9.SL.6,3-S|3-9|9.SL.6
4-CR|1-10|10.SL.2,4-CR|1-10|10.SL.2
4-CR|1-10|10.SL.4,4-CR|1-10|10.SL.4
4-CR|1-10|10.SL.5,4-CR|1-10|10.SL.5
4-CR|1-10|10.W.7,4-CR|1-10|10.W.7
4-CR|1-10|10.WHST.7,4-CR|1-10|10.WHST.7
4-CR|1-11|11-12.SL.2,4-CR|1-11|11-12.SL.2
4-CR|1-11|11-12.SL.4,4-CR|1-11|11-12.SL.4
